"gene","BHI_mean","Serum_mean","HSerum_mean","BHI_norm","Serum_norm","HSerum_norm","any_insertions"
"FGLBJAKE_00802",0,0,0,0,0,0,FALSE
"FGLBJAKE_00803",0,0,0,0,0,0,FALSE
"FGLBJAKE_00804",0,0,0,0,0,0,FALSE
"FGLBJAKE_00805",0,0,0,0,0,0,FALSE
"FGLBJAKE_00806",0,0,0,0,0,0,FALSE
"FGLBJAKE_00807",0,0,0,0,0,0,FALSE
"FGLBJAKE_00808",0,0,0,0,0,0,FALSE
"FGLBJAKE_00809",0,11,11,0,133.86717941853,108.707826304659,TRUE
"FGLBJAKE_00810",0,0,0,0,0,0,FALSE
"FGLBJAKE_00811",0,0,0,0,0,0,FALSE
"FGLBJAKE_00812",0,0,8.66666666666667,0,0,85.6485904218522,TRUE
"FGLBJAKE_00813",0,0,0,0,0,0,FALSE
"FGLBJAKE_00814",0,0,25.3333333333333,0,0,250.357418156183,TRUE
"FGLBJAKE_00815",16,0,11,159.743345691256,0,108.707826304659,TRUE
"FGLBJAKE_00816",0,0,0,0,0,0,FALSE
"FGLBJAKE_00817",0,0,0,0,0,0,FALSE
"FGLBJAKE_00818",6.66666666666667,6.66666666666667,20.3333333333333,66.5597273713567,81.131623890018,200.944769835884,TRUE
"FGLBJAKE_00819",0,0,0,0,0,0,FALSE
"FGLBJAKE_00820",0,3,5.66666666666667,0,36.5092307505081,56.0010014296726,TRUE
"FGLBJAKE_00821",0,0,0,0,0,0,FALSE
"FGLBJAKE_00822",0,0,22.3333333333333,0,0,220.709829164004,TRUE
"FGLBJAKE_00823",0,0,0,0,0,0,FALSE
"FGLBJAKE_00824",0,0,11.6666666666667,0,0,115.296179414032,TRUE
"FGLBJAKE_00825",15,0,0,149.759386585553,0,0,TRUE
"FGLBJAKE_00826",0,0,0,0,0,0,FALSE
"FGLBJAKE_00827",0,0,0,0,0,0,FALSE
"FGLBJAKE_00828",0,0,0,0,0,0,FALSE
"FGLBJAKE_00829",0,0,0,0,0,0,FALSE
"FGLBJAKE_00830",0.333333333333333,0,0,3.32798636856783,0,0,TRUE
"FGLBJAKE_00831",0,0,0,0,0,0,FALSE
"FGLBJAKE_00832",0,0,0,0,0,0,FALSE
"FGLBJAKE_00833",0,0,0,0,0,0,FALSE
"FGLBJAKE_00834",0,0,0,0,0,0,FALSE
"FGLBJAKE_00835",0,0,0,0,0,0,FALSE
"FGLBJAKE_00836",0,0,0,0,0,0,FALSE
"FGLBJAKE_00837",0,0,0,0,0,0,FALSE
"FGLBJAKE_00838",0,0,0,0,0,0,FALSE
"FGLBJAKE_00839",0,0,0,0,0,0,FALSE
"FGLBJAKE_00840",0,0,0,0,0,0,FALSE
"FGLBJAKE_00841",24.3333333333333,0,0,242.943004905452,0,0,TRUE
"FGLBJAKE_00842",0,27,0.333333333333333,0,328.583076754573,3.29417655468662,TRUE
"FGLBJAKE_00843",43,22.3333333333333,11,429.310241545251,271.79094003156,108.707826304659,TRUE
"FGLBJAKE_00844",0,0,0,0,0,0,FALSE
"FGLBJAKE_00845",0,0,0,0,0,0,FALSE
"FGLBJAKE_00846",8.33333333333333,0,5,83.1996592141959,0,49.4126483202994,TRUE
"FGLBJAKE_00847",0,18.3333333333333,0,0,223.111965697549,0,TRUE
"FGLBJAKE_00848",0,0,17.6666666666667,0,0,174.591357398391,TRUE
"FGLBJAKE_00849",0,0,0,0,0,0,FALSE
"FGLBJAKE_00850",0,0,0,0,0,0,FALSE
"FGLBJAKE_00851",0,0,0,0,0,0,FALSE
"FGLBJAKE_00852",0,1,0,0,12.1697435835027,0,TRUE
"FGLBJAKE_00853",0,0,0,0,0,0,FALSE
"FGLBJAKE_00854",16.3333333333333,83,24.6666666666667,163.071332059824,1010.08871743072,243.76906504681,TRUE
"FGLBJAKE_00855",0,0,0,0,0,0,FALSE
"FGLBJAKE_00856",0.666666666666667,0,24.6666666666667,6.65597273713567,0,243.76906504681,TRUE
"FGLBJAKE_00857",0,0,0,0,0,0,FALSE
"FGLBJAKE_00858",0,0,0,0,0,0,FALSE
"FGLBJAKE_00859",0,0,0,0,0,0,FALSE
"FGLBJAKE_00860",23.6666666666667,0.666666666666667,0,236.287032168316,8.1131623890018,0,TRUE
"FGLBJAKE_00861",0,0,0,0,0,0,FALSE
"FGLBJAKE_00862",0,0,0,0,0,0,FALSE
"FGLBJAKE_00863",8.66666666666667,0,0,86.5276455827637,0,0,TRUE
"FGLBJAKE_00864",35.6666666666667,0,0,356.094541436758,0,0,TRUE
"FGLBJAKE_00865",0,0,0,0,0,0,FALSE
"FGLBJAKE_00866",0,0,0,0,0,0,FALSE
"FGLBJAKE_00867",0,0,0,0,0,0,FALSE
"FGLBJAKE_00868",0,0,0,0,0,0,FALSE
"FGLBJAKE_00869",0,0,0,0,0,0,FALSE
"FGLBJAKE_00870",0,0,0,0,0,0,FALSE
"FGLBJAKE_00871",0.666666666666667,0,0,6.65597273713567,0,0,TRUE
"FGLBJAKE_00872",0,0,0,0,0,0,FALSE
"FGLBJAKE_00873",0,0,0,0,0,0,FALSE
"FGLBJAKE_00874",3.66666666666667,1.33333333333333,0,36.6078500542462,16.2263247780036,0,TRUE
"FGLBJAKE_00875",0,0,0,0,0,0,FALSE
"FGLBJAKE_00876",0,0,0,0,0,0,FALSE
"FGLBJAKE_00877",11,0,7.66666666666667,109.823550162739,0,75.7660607577924,TRUE
"FGLBJAKE_00878",0,0,0,0,0,0,FALSE
"FGLBJAKE_00879",0,0,0,0,0,0,FALSE
"FGLBJAKE_00880",0,0,0,0,0,0,FALSE
"FGLBJAKE_00881",0.333333333333333,0,3,3.32798636856783,0,29.6475889921796,TRUE
"FGLBJAKE_00882",0,0,0,0,0,0,FALSE
"FGLBJAKE_00883",436.333333333333,284,480,4356.33415645529,3456.20717771477,4743.61423874874,TRUE
"FGLBJAKE_00884",0,0,0,0,0,0,FALSE
"FGLBJAKE_00885",0,0,0,0,0,0,FALSE
"FGLBJAKE_00886",0,0,0,0,0,0,FALSE
"FGLBJAKE_00887",2,79.3333333333333,33,19.967918211407,965.466324291214,326.123478913976,TRUE
"FGLBJAKE_00888",0,0,0,0,0,0,FALSE
"FGLBJAKE_00889",21.3333333333333,3.66666666666667,7,212.991127588341,44.6223931395099,69.1777076484191,TRUE
"FGLBJAKE_00890",0,0,0,0,0,0,FALSE
"FGLBJAKE_00891",50.6666666666667,204.333333333333,88.6666666666667,505.853928022311,2486.68427222905,876.250963546642,TRUE
"FGLBJAKE_00892",0,7.33333333333333,0,0,89.2447862790198,0,TRUE
"FGLBJAKE_00893",0,131,23.3333333333333,0,1594.23640943885,230.592358828064,TRUE
"FGLBJAKE_00894",0,0,0,0,0,0,FALSE
"FGLBJAKE_00895",0,0,0,0,0,0,FALSE
"FGLBJAKE_00896",0,0,0,0,0,0,FALSE
"FGLBJAKE_00897",0,0,0,0,0,0,FALSE
"FGLBJAKE_00898",0,0,0,0,0,0,FALSE
"FGLBJAKE_00899",458.666666666667,385.333333333333,460.666666666667,4579.30924314934,4689.40786084304,4552.55199857692,TRUE
"FGLBJAKE_00900",0.333333333333333,1.33333333333333,0.666666666666667,3.32798636856783,16.2263247780036,6.58835310937325,TRUE
"FGLBJAKE_00901",34.6666666666667,13,0,346.110582331055,158.206666585535,0,TRUE
"FGLBJAKE_00902",24.6666666666667,6,13.3333333333333,246.27099127402,73.0184615010162,131.767062187465,TRUE
"FGLBJAKE_00903",30.6666666666667,26.3333333333333,0,306.174745908241,320.469914365571,0,TRUE
"FGLBJAKE_00904",0.333333333333333,0.333333333333333,8.66666666666667,3.32798636856783,4.0565811945009,85.6485904218522,TRUE
"FGLBJAKE_00905",0,0,0,0,0,0,FALSE
"FGLBJAKE_00906",82,72,52,818.684646667687,876.221538012194,513.891542531113,TRUE
"FGLBJAKE_00907",17.3333333333333,5.66666666666667,7.33333333333333,173.055291165527,68.9618803065153,72.4718842031057,TRUE
"FGLBJAKE_00908",0,0,0,0,0,0,FALSE
"FGLBJAKE_00909",0,0,0,0,0,0,FALSE
"FGLBJAKE_00910",0,0,0,0,0,0,FALSE
"FGLBJAKE_00911",27.3333333333333,18.3333333333333,0,272.894882222562,223.111965697549,0,TRUE
"FGLBJAKE_00912",0,0,0,0,0,0,FALSE
"FGLBJAKE_00913",129,30,83,1287.93072463575,365.092307505081,820.24996211697,TRUE
"FGLBJAKE_00914",0,0,42.6666666666667,0,0,421.654598999888,TRUE
"FGLBJAKE_00915",36.6666666666667,27.3333333333333,81.6666666666667,366.078500542462,332.639657949074,807.073255898223,TRUE
"FGLBJAKE_00916",31.3333333333333,6,1,312.830718645376,73.0184615010162,9.88252966405988,TRUE
"FGLBJAKE_00917",79.6666666666667,170,60,795.388742087712,2068.85640919546,592.951779843592,TRUE
"FGLBJAKE_00918",0,0,0,0,0,0,FALSE
"FGLBJAKE_00919",37,10.3333333333333,0,369.40648691103,125.754017029528,0,TRUE
"FGLBJAKE_00920",0,0,0,0,0,0,FALSE
"FGLBJAKE_00921",19.3333333333333,0,20.3333333333333,193.023209376934,0,200.944769835884,TRUE
"FGLBJAKE_00922",0,0,0,0,0,0,FALSE
"FGLBJAKE_00923",6.33333333333333,0,0,63.2317410027889,0,0,TRUE
"FGLBJAKE_00924",0,0,31.6666666666667,0,0,312.946772695229,TRUE
"FGLBJAKE_00925",0,0,0,0,0,0,FALSE
"FGLBJAKE_00926",0,0,0,0,0,0,FALSE
"FGLBJAKE_00927",0,0,0,0,0,0,FALSE
"FGLBJAKE_00928",0,0,0,0,0,0,FALSE
"FGLBJAKE_00929",1.66666666666667,0,5.33333333333333,16.6399318428392,0,52.706824874986,TRUE
"FGLBJAKE_00930",0,0,0,0,0,0,FALSE
"FGLBJAKE_00931",0,7.33333333333333,0,0,89.2447862790198,0,TRUE
"FGLBJAKE_00932",0,2.33333333333333,5,0,28.3960683615063,49.4126483202994,TRUE
"FGLBJAKE_00933",97,18.3333333333333,68.3333333333333,968.44403325324,223.111965697549,675.306193710758,TRUE
"FGLBJAKE_00934",19.6666666666667,0,0,196.351195745502,0,0,TRUE
"FGLBJAKE_00935",0,0,0,0,0,0,FALSE
"FGLBJAKE_00936",0,0,0,0,0,0,FALSE
"FGLBJAKE_00937",0,0,0,0,0,0,FALSE
"FGLBJAKE_00938",0,0,81,0,0,800.48490278885,TRUE
"FGLBJAKE_00939",0,1.66666666666667,0,0,20.2829059725045,0,TRUE
"FGLBJAKE_00940",2,0.666666666666667,36.3333333333333,19.967918211407,8.1131623890018,359.065244460842,TRUE
"FGLBJAKE_00941",0,0,0,0,0,0,FALSE
"FGLBJAKE_00942",0,14,0,0,170.376410169038,0,TRUE
"FGLBJAKE_00943",0,9,24.3333333333333,0,109.527692251524,240.474888492124,TRUE
"FGLBJAKE_00944",0,0,0,0,0,0,FALSE
"FGLBJAKE_00945",0,0,0,0,0,0,FALSE
"FGLBJAKE_00946",0,1,0,0,12.1697435835027,0,TRUE
"FGLBJAKE_00947",0,0,0,0,0,0,FALSE
"FGLBJAKE_00948",0,0,0,0,0,0,FALSE
"FGLBJAKE_00949",0,0,0,0,0,0,FALSE
"FGLBJAKE_00950",0,0,0,0,0,0,FALSE
"FGLBJAKE_00951",0,0,0,0,0,0,FALSE
"FGLBJAKE_00952",11.6666666666667,0,0,116.479522899874,0,0,TRUE
"FGLBJAKE_00953",0,0,0,0,0,0,FALSE
"FGLBJAKE_00954",34.6666666666667,0,19,346.110582331055,0,187.768063617138,TRUE
"FGLBJAKE_00955",0,0.333333333333333,0,0,4.0565811945009,0,TRUE
"FGLBJAKE_00956",0,0,0,0,0,0,FALSE
"FGLBJAKE_00957",0,0,0,0,0,0,FALSE
"FGLBJAKE_00958",84,30.6666666666667,106.333333333333,838.652564879094,373.205469894083,1050.84232094503,TRUE
"FGLBJAKE_00959",57.6666666666667,76,98.3333333333333,575.741641762235,924.900512346205,971.782083632554,TRUE
"FGLBJAKE_00960",0,0,0,0,0,0,FALSE
"FGLBJAKE_00961",0,0,0,0,0,0,FALSE
"FGLBJAKE_00962",331.333333333333,422.666666666667,598,3308.01845035643,5143.74495462714,5909.75273910781,TRUE
"FGLBJAKE_00963",0,0,0,0,0,0,FALSE
"FGLBJAKE_00964",0,0,0,0,0,0,FALSE
"FGLBJAKE_00965",2,8.66666666666667,0,19.967918211407,105.471111057023,0,TRUE
"FGLBJAKE_00966",0,0,0,0,0,0,FALSE
"FGLBJAKE_00967",98.6666666666667,44.3333333333333,119.666666666667,985.083965096079,539.52529886862,1182.6093831325,TRUE
"FGLBJAKE_00968",12,159,1.66666666666667,119.807509268442,1934.98922977693,16.4708827734331,TRUE
"FGLBJAKE_00969",0,0,0,0,0,0,FALSE
"FGLBJAKE_00970",0,0,0,0,0,0,FALSE
"FGLBJAKE_00971",0,0,0,0,0,0,FALSE
"FGLBJAKE_00972",0,0,0,0,0,0,FALSE
"FGLBJAKE_00973",0,0,0,0,0,0,FALSE
"FGLBJAKE_00974",0,0,0,0,0,0,FALSE
"FGLBJAKE_00975",0,0,0,0,0,0,FALSE
"FGLBJAKE_00976",0,0,0,0,0,0,FALSE
"FGLBJAKE_00977",5.66666666666667,44.6666666666667,47,56.5757682656532,543.58188006312,464.478894210814,TRUE
"FGLBJAKE_00978",0,0,17.3333333333333,0,0,171.297180843704,TRUE
"FGLBJAKE_00979",0,0,0,0,0,0,FALSE
"FGLBJAKE_00980",0,0,0,0,0,0,FALSE
"FGLBJAKE_00981",0,0,0,0,0,0,FALSE
"FGLBJAKE_00982",0,0,0,0,0,0,FALSE
"FGLBJAKE_00983",0,0,0,0,0,0,FALSE
"FGLBJAKE_00984",0,0.333333333333333,9,0,4.0565811945009,88.9427669765389,TRUE
"FGLBJAKE_00985",0,0,0,0,0,0,FALSE
"FGLBJAKE_00986",0,0,0,0,0,0,FALSE
"FGLBJAKE_00987",0,0,0,0,0,0,FALSE
"FGLBJAKE_00988",11.6666666666667,10,10.3333333333333,116.479522899874,121.697435835027,102.119473195285,TRUE
"FGLBJAKE_00989",0,0,0,0,0,0,FALSE
"FGLBJAKE_00990",16.3333333333333,0,0,163.071332059824,0,0,TRUE
"FGLBJAKE_00991",0,0,0,0,0,0,FALSE
"FGLBJAKE_00993",0,41.3333333333333,0.666666666666667,0,503.016068118111,6.58835310937325,TRUE
"FGLBJAKE_00994",0,0,0,0,0,0,FALSE
"FGLBJAKE_00995",0,66.3333333333333,0,0,807.259657705679,0,TRUE
"FGLBJAKE_00996",0,0,0,0,0,0,FALSE
"FGLBJAKE_00997",0,0,0,0,0,0,FALSE
"FGLBJAKE_00998",0,0,0,0,0,0,FALSE
"FGLBJAKE_00999",0,0,0,0,0,0,FALSE
"FGLBJAKE_01000",0,0,0,0,0,0,FALSE
"FGLBJAKE_01001",0,0,0,0,0,0,FALSE
"FGLBJAKE_01002",75.6666666666667,167.333333333333,49.3333333333333,755.452905664898,2036.40375963945,487.53813009362,TRUE
"FGLBJAKE_01003",16.3333333333333,18.3333333333333,27.6666666666667,163.071332059824,223.111965697549,273.41665403899,TRUE
"FGLBJAKE_01004",33,115.666666666667,89,329.470650488216,1407.63367449181,879.545140101329,TRUE
"FGLBJAKE_01005",0,0,0,0,0,0,FALSE
"FGLBJAKE_01006",0,0,0,0,0,0,FALSE
"FGLBJAKE_01007",0,0.333333333333333,0,0,4.0565811945009,0,TRUE
"FGLBJAKE_01008",0,0.333333333333333,19.6666666666667,0,4.0565811945009,194.356416726511,TRUE
"FGLBJAKE_01009",0,0,5,0,0,49.4126483202994,TRUE
"FGLBJAKE_01010",0,0.333333333333333,0,0,4.0565811945009,0,TRUE
"FGLBJAKE_01011",23,24.3333333333333,37.3333333333333,229.631059431181,296.130427198566,368.947774124902,TRUE
"FGLBJAKE_01012",1,17.6666666666667,34,9.9839591057035,214.998803308548,336.006008578036,TRUE
"FGLBJAKE_01013",0,0,0,0,0,0,FALSE
"FGLBJAKE_01014",82.6666666666667,39.6666666666667,66.3333333333333,825.340619404823,482.733162145607,655.541134382638,TRUE
"FGLBJAKE_01015",58.6666666666667,75,118.666666666667,585.725600867939,912.730768762702,1172.72685346844,TRUE
"FGLBJAKE_01016",0,28.6666666666667,38.6666666666667,0,348.865982727077,382.124480343648,TRUE
"FGLBJAKE_01017",0,0,0,0,0,0,FALSE
"FGLBJAKE_01018",0,0,0,0,0,0,FALSE
"FGLBJAKE_01019",0,0,0,0,0,0,FALSE
"FGLBJAKE_01020",855.333333333333,966.333333333333,1054,8539.61302174506,11760.0288828581,10416.1862659191,TRUE
"FGLBJAKE_01021",1.33333333333333,20,66.3333333333333,13.3119454742713,243.394871670054,655.541134382638,TRUE
"FGLBJAKE_01022",0,0,0,0,0,0,FALSE
"FGLBJAKE_01023",0,0,0,0,0,0,FALSE
"FGLBJAKE_01024",0,0,0,0,0,0,FALSE
"FGLBJAKE_01025",0,0,0,0,0,0,FALSE
"FGLBJAKE_01026",195.666666666667,148.333333333333,161,1953.52799834932,1805.1786315529,1591.08727591364,TRUE
"FGLBJAKE_01027",24.3333333333333,26,62,242.943004905452,316.41333317107,612.716839171712,TRUE
"FGLBJAKE_01028",17.6666666666667,0,0,176.383277534095,0,0,TRUE
"FGLBJAKE_01029",6,0,0.666666666666667,59.903754634221,0,6.58835310937325,TRUE
"FGLBJAKE_01030",39.6666666666667,16,38.3333333333333,396.030377859572,194.715897336043,378.830303788962,TRUE
"FGLBJAKE_01031",0,0,0,0,0,0,FALSE
"FGLBJAKE_01032",0,0,0,0,0,0,FALSE
"FGLBJAKE_01033",0,11.3333333333333,0,0,137.923760613031,0,TRUE
"FGLBJAKE_01034",0,0,0,0,0,0,FALSE
"FGLBJAKE_01035",0,0,0,0,0,0,FALSE
"FGLBJAKE_01036",0,0,0,0,0,0,FALSE
"FGLBJAKE_01037",0,0,0,0,0,0,FALSE
"FGLBJAKE_01038",0.333333333333333,0,0,3.32798636856783,0,0,TRUE
"FGLBJAKE_01039",0,0,0,0,0,0,FALSE
"FGLBJAKE_01040",16.6666666666667,30.3333333333333,42.3333333333333,166.399318428392,369.148888699582,418.360422445201,TRUE
"FGLBJAKE_01041",17,9.33333333333333,3.33333333333333,169.72730479696,113.584273446025,32.9417655468663,TRUE
"FGLBJAKE_01042",0,0,0,0,0,0,FALSE
"FGLBJAKE_01043",0,0,0,0,0,0,FALSE
"FGLBJAKE_01044",32.3333333333333,8.66666666666667,73.6666666666667,322.81467775108,105.471111057023,728.013018585744,TRUE
"FGLBJAKE_01045",1.33333333333333,78.3333333333333,63,13.3119454742713,953.296580707711,622.599368835772,TRUE
"FGLBJAKE_01046",21.3333333333333,24.3333333333333,61,212.991127588341,296.130427198566,602.834309507652,TRUE
"FGLBJAKE_01047",0,0,0,0,0,0,FALSE
"FGLBJAKE_01048",0,0,0,0,0,0,FALSE
"FGLBJAKE_01049",0,0,0,0,0,0,FALSE
"FGLBJAKE_01050",0,0,0,0,0,0,FALSE
"FGLBJAKE_01051",0,0,0,0,0,0,FALSE
"FGLBJAKE_01052",0,0,0,0,0,0,FALSE
"FGLBJAKE_01053",0,0,0,0,0,0,FALSE
"FGLBJAKE_01054",0,0,0,0,0,0,FALSE
"FGLBJAKE_01055",0,0,0,0,0,0,FALSE
"FGLBJAKE_01056",0,0,0,0,0,0,FALSE
"FGLBJAKE_01057",23,10,0,229.631059431181,121.697435835027,0,TRUE
"FGLBJAKE_01058",0,0,0,0,0,0,FALSE
"FGLBJAKE_01059",26,1.66666666666667,0,259.582936748291,20.2829059725045,0,TRUE
"FGLBJAKE_01060",22.6666666666667,0,25.6666666666667,226.303073062613,0,253.65159471087,TRUE
"FGLBJAKE_01061",0,0,0,0,0,0,FALSE
"FGLBJAKE_01062",53.6666666666667,0,94.3333333333333,535.805805339421,0,932.251964976315,TRUE
"FGLBJAKE_01063",0,0,5,0,0,49.4126483202994,TRUE
"FGLBJAKE_01064",8.66666666666667,13.3333333333333,64,86.5276455827637,162.263247780036,632.481898499832,TRUE
"FGLBJAKE_01065",0,0,0,0,0,0,FALSE
"FGLBJAKE_01066",20.6666666666667,0,0,206.335154851206,0,0,TRUE
"FGLBJAKE_01067",0,0,0,0,0,0,FALSE
"FGLBJAKE_01068",0,0,0,0,0,0,FALSE
"FGLBJAKE_01069",0,0,0,0,0,0,FALSE
"FGLBJAKE_01070",0,0,0,0,0,0,FALSE
"FGLBJAKE_01071",0,0,0,0,0,0,FALSE
"FGLBJAKE_01072",0,0,0,0,0,0,FALSE
"FGLBJAKE_01073",52.6666666666667,30.3333333333333,133,525.821846233718,369.148888699582,1314.37644531996,TRUE
"FGLBJAKE_01074",131.666666666667,80.3333333333333,205.333333333333,1314.55461558429,977.636067874717,2029.21275768696,TRUE
"FGLBJAKE_01075",0,0,0,0,0,0,FALSE
"FGLBJAKE_01076",19.6666666666667,0,34.3333333333333,196.351195745502,0,339.300185132722,TRUE
"FGLBJAKE_01077",0,0,0,0,0,0,FALSE
"FGLBJAKE_01078",0,0,0,0,0,0,FALSE
"FGLBJAKE_01079",0,0,0,0,0,0,FALSE
"FGLBJAKE_01080",0,0,0,0,0,0,FALSE
"FGLBJAKE_01081",69,26.3333333333333,45.3333333333333,688.893178293542,320.469914365571,448.008011437381,TRUE
"FGLBJAKE_01082",36,2.33333333333333,29.3333333333333,359.422527805326,28.3960683615063,289.887536812423,TRUE
"FGLBJAKE_01083",39.3333333333333,82,97,392.702391491004,997.918973847221,958.605377413808,TRUE
"FGLBJAKE_01084",0,0,56,0,0,553.421661187353,TRUE
"FGLBJAKE_01085",63.3333333333333,41.6666666666667,65.3333333333333,632.317410027889,507.072649312612,645.658604718578,TRUE
"FGLBJAKE_01086",14.6666666666667,76.6666666666667,68.3333333333333,146.431400216985,933.013674735207,675.306193710758,TRUE
"FGLBJAKE_01087",2.66666666666667,0.333333333333333,1.66666666666667,26.6238909485427,4.0565811945009,16.4708827734331,TRUE
"FGLBJAKE_01088",0,0,0,0,0,0,FALSE
"FGLBJAKE_01089",0,0,0,0,0,0,FALSE
"FGLBJAKE_01090",178,30.6666666666667,122,1777.14472081522,373.205469894083,1205.6686190153,TRUE
"FGLBJAKE_01091",0,0,12,0,0,118.590355968718,TRUE
"FGLBJAKE_01092",0,0,0,0,0,0,FALSE
"FGLBJAKE_01093",0,0,0,0,0,0,FALSE
"FGLBJAKE_01094",11.3333333333333,22.3333333333333,14.3333333333333,113.151536531306,271.79094003156,141.649591851525,TRUE
"FGLBJAKE_01095",0,0,0,0,0,0,FALSE
"FGLBJAKE_01096",0,0,0,0,0,0,FALSE
"FGLBJAKE_01097",0,0.666666666666667,0,0,8.1131623890018,0,TRUE
"FGLBJAKE_01098",0,0,0,0,0,0,FALSE
"FGLBJAKE_01099",0,0,0,0,0,0,FALSE
"FGLBJAKE_01100",0,0,0,0,0,0,FALSE
"FGLBJAKE_01101",0,0,4.33333333333333,0,0,42.8242952109261,TRUE
"FGLBJAKE_01102",43.6666666666667,101,16.3333333333333,435.966214282386,1229.14410193377,161.414651179645,TRUE
"FGLBJAKE_01103",0,0,0,0,0,0,FALSE
"FGLBJAKE_01104",0,0,0,0,0,0,FALSE
"FGLBJAKE_01105",0,0,0,0,0,0,FALSE
"FGLBJAKE_01106",39.6666666666667,13,25,396.030377859572,158.206666585535,247.063241601497,TRUE
"FGLBJAKE_01107",0,0,0,0,0,0,FALSE
"FGLBJAKE_01108",0,0,1.66666666666667,0,0,16.4708827734331,TRUE
"FGLBJAKE_01109",0,0,0,0,0,0,FALSE
"FGLBJAKE_01110",0,0,0,0,0,0,FALSE
"FGLBJAKE_01111",0,9,0,0,109.527692251524,0,TRUE
"FGLBJAKE_01112",22,9,47,219.647100325477,109.527692251524,464.478894210814,TRUE
"FGLBJAKE_01113",0,8.66666666666667,0,0,105.471111057023,0,TRUE
"FGLBJAKE_01114",0,0,0,0,0,0,FALSE
"FGLBJAKE_01115",0,0,0,0,0,0,FALSE
"FGLBJAKE_01116",0,0,0,0,0,0,FALSE
"FGLBJAKE_01117",0,0,0,0,0,0,FALSE
"FGLBJAKE_01118",0,0,0,0,0,0,FALSE
"FGLBJAKE_01119",90,16.3333333333333,43.6666666666667,898.556319513315,198.772478530544,431.537128663948,TRUE
"FGLBJAKE_01120",0,15.3333333333333,0,0,186.602734947041,0,TRUE
"FGLBJAKE_01121",0,0,0,0,0,0,FALSE
"FGLBJAKE_01122",46,0,0,459.262118862361,0,0,TRUE
"FGLBJAKE_01123",0,0,0,0,0,0,FALSE
"FGLBJAKE_01124",0,0,0,0,0,0,FALSE
"FGLBJAKE_01125",0,0,0,0,0,0,FALSE
"FGLBJAKE_01126",0,0,0,0,0,0,FALSE
"FGLBJAKE_01127",887.666666666667,800,2023,8862.42769949614,9735.79486680216,19992.3575103931,TRUE
"FGLBJAKE_01128",0,0,0,0,0,0,FALSE
"FGLBJAKE_01129",0,0,0,0,0,0,FALSE
"FGLBJAKE_01130",0,0,0,0,0,0,FALSE
"FGLBJAKE_01131",0,0,0,0,0,0,FALSE
"FGLBJAKE_01132",0,0,0,0,0,0,FALSE
"FGLBJAKE_01133",0,0,0,0,0,0,FALSE
"FGLBJAKE_01134",0,60.3333333333333,0.333333333333333,0,734.241196204663,3.29417655468662,TRUE
"FGLBJAKE_01135",126.666666666667,1.33333333333333,27,1264.63482005578,16.2263247780036,266.828300929617,TRUE
"FGLBJAKE_01136",0,0,0,0,0,0,FALSE
"FGLBJAKE_01137",0,14,3.66666666666667,0,170.376410169038,36.2359421015529,TRUE
"FGLBJAKE_01138",0,0,0,0,0,0,FALSE
"FGLBJAKE_01139",0,0,0.333333333333333,0,0,3.29417655468662,TRUE
"FGLBJAKE_01140",0,0,0,0,0,0,FALSE
"FGLBJAKE_01141",0,0,0,0,0,0,FALSE
"FGLBJAKE_01142",30.3333333333333,15.3333333333333,4.66666666666667,302.846759539673,186.602734947041,46.1184717656127,TRUE
"FGLBJAKE_01143",10,12.3333333333333,0,99.839591057035,150.093504196533,0,TRUE
"FGLBJAKE_01144",0,0,0,0,0,0,FALSE
"FGLBJAKE_01145",0,0,0,0,0,0,FALSE
"FGLBJAKE_01146",0,0,0,0,0,0,FALSE
"FGLBJAKE_01147",64,0,0,638.973382765024,0,0,TRUE
"FGLBJAKE_01148",0,0,0,0,0,0,FALSE
"FGLBJAKE_01149",0,0,0,0,0,0,FALSE
"FGLBJAKE_01150",2.66666666666667,0,0,26.6238909485427,0,0,TRUE
"FGLBJAKE_01151",8,22.6666666666667,10.3333333333333,79.871672845628,275.847521226061,102.119473195285,TRUE
"FGLBJAKE_01152",59,143.333333333333,104.666666666667,589.053587236507,1744.32991363539,1034.3714381716,TRUE
"FGLBJAKE_01153",14.3333333333333,48,42.6666666666667,143.103413848417,584.147692008129,421.654598999888,TRUE
"FGLBJAKE_01154",0,0,0,0,0,0,FALSE
"FGLBJAKE_01155",0,0,0,0,0,0,FALSE
"FGLBJAKE_01156",0,0,0,0,0,0,FALSE
"FGLBJAKE_01157",0,1.66666666666667,4.66666666666667,0,20.2829059725045,46.1184717656127,TRUE
"FGLBJAKE_01158",0,0,0,0,0,0,FALSE
"FGLBJAKE_01159",0,0,0,0,0,0,FALSE
"FGLBJAKE_01160",0,0,0,0,0,0,FALSE
"FGLBJAKE_01161",0,0,0,0,0,0,FALSE
"FGLBJAKE_01162",0,0,0,0,0,0,FALSE
"FGLBJAKE_01163",0,0,0,0,0,0,FALSE
"FGLBJAKE_01164",6.66666666666667,0,0,66.5597273713567,0,0,TRUE
"FGLBJAKE_01165",0,0,0.333333333333333,0,0,3.29417655468662,TRUE
"FGLBJAKE_01166",0,0,0,0,0,0,FALSE
"FGLBJAKE_01167",0,0,0,0,0,0,FALSE
"FGLBJAKE_01168",0,0,0,0,0,0,FALSE
