"gene","BHI_mean","Serum_mean","HSerum_mean","BHI_norm","Serum_norm","HSerum_norm","any_insertions","serum_depleted","bhi_depleted","log2FC_serum","category"
"FGLBJAKE_00205",0,21.6666666666667,27,0,263.677777642558,266.828300929617,TRUE,FALSE,TRUE,8.04809326095589,"Depleted in BHI"
"FGLBJAKE_00206",143.666666666667,51.6666666666667,161.333333333333,1434.36212485274,628.770085147639,1594.38145246833,TRUE,FALSE,FALSE,-1.18851762325495,"Present in both"
"FGLBJAKE_00207",0,4.33333333333333,0,0,52.7355555285117,0,TRUE,FALSE,TRUE,5.74780509576696,"Depleted in BHI"
"FGLBJAKE_00208",281.333333333333,174,317.666666666667,2808.82049507125,2117.53538352947,3139.35025661635,TRUE,FALSE,FALSE,-0.407410742423923,"Present in both"
"FGLBJAKE_00210",0,0,7.66666666666667,0,0,75.7660607577924,TRUE,FALSE,FALSE,0,"Present in both"
"FGLBJAKE_00215",0.333333333333333,0.333333333333333,0,3.32798636856783,4.0565811945009,0,TRUE,FALSE,FALSE,0.224466338604708,"Present in both"
"FGLBJAKE_00216",0,6.66666666666667,0.333333333333333,0,81.131623890018,3.29417655468662,TRUE,FALSE,TRUE,6.35986591792252,"Depleted in BHI"
"FGLBJAKE_00220",16.3333333333333,5.33333333333333,34,163.071332059824,64.9052991120144,336.006008578036,TRUE,FALSE,FALSE,-1.31585680608349,"Present in both"
"FGLBJAKE_00221",179,116.666666666667,161.333333333333,1787.12867992093,1419.80341807531,1594.38145246833,TRUE,FALSE,FALSE,-0.331743604033693,"Present in both"
"FGLBJAKE_00223",58.3333333333333,0,1.33333333333333,582.397614499371,0,13.1767062187465,TRUE,TRUE,FALSE,-9.18833567687306,"Depleted in Serum"
"FGLBJAKE_00228",10.3333333333333,6,4,103.167577425603,73.0184615010162,39.5301186562395,TRUE,FALSE,FALSE,-0.492949248739859,"Present in both"
"FGLBJAKE_00229",25.3333333333333,12.3333333333333,7,252.926964011155,150.093504196533,69.1777076484191,TRUE,FALSE,FALSE,-0.748971962532755,"Present in both"
